s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
176.5494566,89619.7328813,43179.6684684,1.6809130,-0.1665098,7.5041188,2.8244510
177.4995682,89619.6284695,43180.6128255,1.5265185,-0.1625014,7.8711696,1.9852177
178.5090204,89619.6731512,43181.6212883,1.3621181,-0.1628611,8.1192337,0.9766863
179.5268359,89619.8840090,43182.6170229,1.2109694,-0.1485031,8.2385353,1.4400659
180.5115914,89620.2307535,43183.5387124,1.0843468,-0.1285827,8.4113523,2.7841475
181.5260290,89620.7049932,43184.4354735,0.9677901,-0.1148979,8.7357787,2.9258620
182.5339430,89621.2766025,43185.2656262,0.8531213,-0.1137684,9.0642136,2.1794046
183.5232773,89621.9272233,43186.0109280,0.7369259,-0.1174481,9.3013234,1.4729762
184.5240475,89622.6683316,43186.6834602,0.6212918,-0.1155451,9.4582112,1.2258968
185.5247571,89623.4820358,43187.2659593,0.5094639,-0.1117486,9.5868249,0.2990544
186.5124744,89624.3443190,43187.7476782,0.3974925,-0.1133638,9.6179390,-2.0442994
187.5168632,89625.2704002,43188.1364847,0.2797221,-0.1172558,9.4031938,-2.0885302
188.5392271,89626.2530271,43188.4187477,0.1591421,-0.1179423,9.1786153,-1.9922258
189.6006506,89627.3010380,43188.5869528,0.0485587,-0.1041841,8.9591478,-3.9608895
190.6135273,89628.3127208,43188.6361174,-0.0648180,-0.1119353,8.5060044,-0.3360035
191.5297233,89629.2269928,43188.5767730,-0.2228868,-0.1725273,8.4664482,-0.3360035
192.5570113,89630.2288692,43188.3496952,-0.3719085,-0.1450632,8.4267064,0.2046691
193.5188536,89631.1249556,43188.0001674,-0.4103452,-0.0399615,8.4509365,4.9652266
194.4470042,89631.9760541,43187.6299041,-0.4497590,-0.0424649,9.0188305,4.9187220
195.4357533,89632.8664740,43187.2000469,-0.5395793,-0.0908424,9.5481600,3.6158302
196.5181903,89633.7951237,43186.6439177,-0.6430498,-0.0955904,9.9192801,0.2598809
197.4887142,89634.5718055,43186.0619538,-0.7024232,-0.0611766,9.9454202,4.8363529
198.4991653,89635.3430615,43185.4091325,-0.7234725,-0.0208316,10.4199260,4.7910554
199.5147564,89636.1042587,43184.7368200,-0.7100315,0.0132347,10.8695825,1.4399711
200.5759721,89636.9090224,43184.0450585,-0.6780623,0.0301250,11.0011371,-8.0474213
201.6031965,89637.7090142,43183.4006958,-0.6359723,0.0409745,10.2442928,-6.5402531
202.5434182,89638.4654174,43182.8422417,-0.5703853,0.0697570,9.5852758,-2.8685690
203.5519158,89639.3142628,43182.2976970,-0.4630177,0.1064628,9.2814789,-1.1043517
204.5251819,89640.1850524,43181.8629876,-0.3374703,0.1289960,9.1618369,-0.9515133
205.4755049,89641.0817727,43181.5483346,-0.2093093,0.1348604,9.0574855,-0.4841342
206.4499305,89642.0349312,43181.3458642,-0.0614597,0.1517300,9.0039269,-0.3764927
207.5003460,89643.0833634,43181.2813466,0.0847973,0.1392373,8.9620552,-0.3764927
208.4605612,89644.0401284,43181.3626727,0.2099017,0.1302879,8.9199869,1.5929067
209.4650759,89645.0225954,43181.5719772,0.3309816,0.1205357,9.0966444,1.8653287
210.4993449,89646.0007282,43181.9080852,0.4468125,0.1119929,9.2992493,1.1704995
211.4970159,89646.9004569,43182.3391720,0.5334029,0.0867926,9.4241605,3.9281299
212.5002145,89647.7642929,43182.8492648,0.5897922,0.0562095,9.8317630,4.8468895
213.4970044,89648.5926814,43183.4036677,0.6194512,0.0297545,10.3125211,4.8014933
214.5180327,89649.4239998,43183.9964649,0.6268416,0.0072382,10.7676327,4.7565223
215.5182994,89650.2341000,43184.5832111,0.6112537,-0.0155838,11.2002625,-6.4585389
216.4946429,89651.0336562,43185.1435294,0.5707146,-0.0415214,10.6085404,-5.6267136
217.4606274,89651.8465468,43185.6653866,0.5057879,-0.0672129,10.0647127,-5.0611689
218.4446008,89652.7073198,43186.1421186,0.4251627,-0.0819384,9.5491237,-4.8863368
219.4892174,89653.6589359,43186.5729906,0.3438518,-0.0778380,9.0234371,-5.9431624
220.5064938,89654.6166642,43186.9159307,0.2571871,-0.0851929,8.3395105,-5.7390044
221.5358761,89655.6121893,43187.1777656,0.1416264,-0.1122622,7.6210486,-1.9965704
222.5067828,89656.5733751,43187.3148124,-0.0505589,-0.1979441,7.3546619,-1.6516172
223.5991506,89657.6643470,43187.2596070,-0.2411496,-0.1744748,7.1267784,-0.3252600
224.5808978,89658.6176864,43187.0251470,-0.2811021,-0.0406953,7.0810360,-9.5329343
225.4886900,89659.4898480,43186.7733121,-0.3760448,-0.1045863,5.5761454,-0.1443979
